200.000	1.000	1.000	1.000	5081.355	0.000	0.000	6000.000	1.000
201.000	3.000	3.000	3.000	6309.604	0.000	6283.000	7135.000	1.000
202.000	2.000	2.000	2.000	7580.692	0.000	7539.000	8889.000	1.000
203.000	6.000	6.000	6.000	10165.351	0.000	9524.000	11660.000	1.000
204.000	7.000	7.000	7.000	13897.225	0.000	12777.000	16202.000	1.000
205.000	1.000	1.000	1.000	22218.166	0.000	18443.000	24111.000	1.000
206.000	2.000	2.000	2.000	39037.930	0.000	29433.000	39454.000	1.000
207.000	4.000	4.000	4.000	100047.798	0.000	56035.000	10000000000.000	1.000
208.000	1.000	1.000	1.000	4330.354	0.000	0.000	6000.000	1.000
209.000	6.000	6.000	6.000	6748.034	0.000	6283.000	7135.000	1.000
210.000	4.000	4.000	4.000	7558.598	0.000	7539.000	8889.000	1.000
211.000	21.000	21.000	21.000	7898.451	0.000	9524.000	11660.000	0.000
212.000	3.000	3.000	3.000	15796.329	0.000	12777.000	16202.000	1.000
213.000	2.000	2.000	2.000	19544.157	0.000	18443.000	24111.000	1.000
214.000	4.000	4.000	4.000	36353.584	0.000	29433.000	39454.000	1.000
215.000	2.000	2.000	2.000	59570.433	0.000	56035.000	10000000000.000	1.000
216.000	4.000	4.000	4.000	6437.357	0.000	6283.000	7135.000	1.000
217.000	3.000	3.000	3.000	7664.131	0.000	7539.000	8889.000	1.000
218.000	1.000	1.000	1.000	10694.568	0.000	9524.000	11660.000	1.000
219.000	6.000	6.000	6.000	14788.778	0.000	12777.000	16202.000	1.000
220.000	1.000	1.000	1.000	22331.131	0.000	18443.000	24111.000	1.000
221.000	21.000	21.000	21.000	28038.675	0.000	29433.000	39454.000	0.000
222.000	1.000	1.000	1.000	143066.908	0.000	56035.000	10000000000.000	1.000
223.000	1.000	1.000	1.000	4552.192	0.000	0.000	6000.000	1.000
224.000	1.000	1.000	1.000	6801.987	0.000	6283.000	7135.000	1.000
225.000	2.000	2.000	2.000	8110.290	0.000	7539.000	8889.000	1.000
226.000	1.000	1.000	1.000	9559.260	0.000	9524.000	11660.000	1.000
227.000	2.000	2.000	2.000	13062.177	0.000	12777.000	16202.000	1.000
228.000	13.000	13.000	13.000	23206.765	0.000	18443.000	24111.000	1.000
229.000	2.000	2.000	2.000	31522.605	0.000	29433.000	39454.000	1.000
230.000	3.000	3.000	3.000	309294.329	0.000	56035.000	10000000000.000	1.000
231.000	2.000	2.000	2.000	5063.707	0.000	0.000	6000.000	1.000
232.000	4.000	4.000	4.000	7633.643	0.000	7539.000	8889.000	1.000
233.000	3.000	3.000	3.000	11080.527	0.000	9524.000	11660.000	1.000
234.000	8.000	8.000	8.000	15103.397	0.000	12777.000	16202.000	1.000
235.000	8.000	8.000	8.000	18448.978	0.000	18443.000	24111.000	1.000
236.000	13.000	13.000	13.000	30258.229	0.000	29433.000	39454.000	1.000
237.000	1.000	1.000	1.000	161885.374	0.000	56035.000	10000000000.000	1.000
238.000	1.000	1.000	1.000	4700.934	0.000	0.000	6000.000	1.000
239.000	1.000	1.000	1.000	6356.505	0.000	6283.000	7135.000	1.000
240.000	9.000	9.000	9.000	7978.824	0.000	7539.000	8889.000	1.000
241.000	2.000	2.000	2.000	10876.683	0.000	9524.000	11660.000	1.000
242.000	9.000	9.000	9.000	13743.136	0.000	12777.000	16202.000	1.000
