0.000	3068.674
4.000	3361.591
8.000	105426.149
12.000	2137764.682
16.000	2136617.200
20.000	928665.354
24.000	1648638.853
28.000	2087788.622
32.000	550774.679
36.000	1810620.476
40.000	1961951.288
44.000	769608.670
48.000	1817233.302
52.000	2173788.685
56.000	1930550.371
60.000	55051.066
64.000	2057419.199
68.000	1210989.765
72.000	2036814.991
76.000	2157796.331
80.000	2119068.039
84.000	1621676.544
88.000	1590209.319
92.000	1985579.078
96.000	2128294.016
100.000	2188299.910
0.000	3068.291
4.000	3348.603
8.000	107439.605
12.000	3554.710
16.000	3463.654
20.000	2849.996
24.000	3140.292
28.000	2887.824
32.000	3233.274
36.000	6721.610
40.000	3080.840
44.000	3941.583
48.000	3092.151
52.000	3171.305
56.000	3580.398
60.000	53287.292
64.000	3192.771
68.000	3005.112
72.000	3142.844
76.000	3720.388
80.000	5848.881
84.000	3023.748
88.000	3635.317
92.000	3942.929
96.000	4005.300
100.000	2788.263
104.000	3150.570
108.000	3492.779
112.000	3162.160
116.000	3189.963
120.000	3461.942
124.000	2727.469
128.000	2809.147
132.000	4230.589
136.000	2903.685
140.000	2845.588
144.000	3489.879
148.000	3956.927
152.000	3258.276
156.000	3153.403
160.000	4435.756
164.000	3811.400
168.000	2999.092
172.000	2871.594
176.000	3065.307
180.000	4319.336
184.000	11499.039
188.000	5102.741
192.000	4581.951
196.000	3167.036
200.000	3666.236
204.000	3295.865
208.000	3629.055
212.000	3322.115
216.000	3481.319
220.000	4660.969
224.000	6252.160
228.000	3095.670
232.000	2913.548
236.000	2853.273
240.000	3632.611
244.000	2826.664
248.000	3546.356
252.000	3461.438
256.000	3063.651
260.000	3634.582
264.000	3622.763
268.000	3969.150
272.000	4016.623
276.000	3733.752
280.000	3575.617
284.000	3473.496
288.000	2903.079
292.000	2817.046
296.000	5532.633
300.000	3145.076
304.000	2982.909
308.000	3063.260
312.000	3377.365
316.000	7302.535
320.000	3797.972
324.000	2971.253
328.000	3100.852
332.000	3561.077
336.000	2858.513
340.000	4467.189
344.000	3489.619
348.000	3392.443
352.000	3787.327
356.000	2549.603
360.000	2798.369
364.000	5920.101
368.000	3588.679
372.000	3430.433
376.000	2478.466
380.000	3430.589
384.000	5555.051
388.000	3437.323
392.000	2804.757
396.000	2831.163
400.000	2745.006
404.000	3675.989
408.000	3298.077
412.000	3860.534
416.000	3293.059
420.000	3312.470
424.000	3022.798
428.000	3884.926
