0.000	1.000	2.000	10926.227
0.000	1.000	2.100	12066.560
0.000	1.000	2.200	11988.683
0.000	1.000	2.300	12295.520
0.000	1.000	2.400	11647.892
0.000	1.000	2.500	11805.818
0.000	1.100	2.000	12538.977
0.000	1.100	2.100	12019.713
0.000	1.100	2.200	12108.509
0.000	1.100	2.300	10845.423
0.000	1.100	2.400	13557.876
0.000	1.100	2.500	10782.470
0.000	1.200	2.000	10853.872
0.000	1.200	2.100	10832.774
0.000	1.200	2.200	11047.525
0.000	1.200	2.300	11082.678
0.000	1.200	2.400	11741.147
0.000	1.200	2.500	15100.909
0.000	1.300	2.000	10614.069
0.000	1.300	2.100	10939.095
0.000	1.300	2.200	11144.737
0.000	1.300	2.300	13806.439
0.000	1.300	2.400	13242.153
0.000	1.300	2.500	20144.851
0.000	1.400	2.000	11335.154
0.000	1.400	2.100	11527.421
0.000	1.400	2.200	18685.831
0.000	1.400	2.300	13148.421
0.000	1.400	2.400	13420.741
0.000	1.400	2.500	14193.240
0.000	1.500	2.000	13738.366
0.000	1.500	2.100	13677.671
0.000	1.500	2.200	13895.950
0.000	1.500	2.300	13840.729
0.000	1.500	2.400	14107.009
0.000	1.500	2.500	16643.320
0.000	1.600	2.000	10040.370
0.000	1.600	2.100	9664.270
0.000	1.600	2.200	10778.299
0.000	1.600	2.300	12145.455
0.000	1.600	2.400	14000.684
0.000	1.600	2.500	13472.655
0.000	1.700	2.000	14043.021
0.000	1.700	2.100	14157.183
0.000	1.700	2.200	13453.140
0.000	1.700	2.300	13305.386
0.000	1.700	2.400	14946.997
0.000	1.700	2.500	15722.953
0.000	1.800	2.000	14346.706
0.000	1.800	2.100	14413.498
0.000	1.800	2.200	14354.097
0.000	1.800	2.300	14043.021
0.000	1.800	2.400	16663.226
0.000	1.800	2.500	21186.429
0.000	1.900	2.000	10419.582
0.000	1.900	2.100	12279.264
0.000	1.900	2.200	13704.580
0.000	1.900	2.300	13697.843
0.000	1.900	2.400	20000.254
0.000	1.900	2.500	14625.332
0.000	2.000	2.000	15266.383
0.000	2.000	2.100	10033.139
0.000	2.000	2.200	11025.667
0.000	2.000	2.300	13273.694
0.000	2.000	2.400	14946.997
0.000	2.000	2.500	14473.393
0.000	2.100	2.000	14383.736
0.000	2.100	2.100	14883.127
0.000	2.100	2.200	13718.074
0.000	2.100	2.300	13902.883
0.000	2.100	2.400	14222.218
0.000	2.100	2.500	19510.109
0.000	2.200	2.000	11298.384
0.000	2.200	2.100	10228.339
0.000	2.200	2.200	11113.621
0.000	2.200	2.300	13427.209
0.000	2.200	2.400	15857.171
0.000	2.200	2.500	15866.201
0.000	2.300	2.000	10691.450
0.000	2.300	2.100	10658.731
0.000	2.300	2.200	11180.512
0.000	2.300	2.300	10887.802
0.000	2.300	2.400	10533.816
0.000	2.300	2.500	11330.545
0.000	2.400	2.000	11584.934
0.000	2.400	2.100	11942.438
0.000	2.400	2.200	12061.337
0.000	2.400	2.300	12193.289
0.000	2.400	2.400	16198.251
0.000	2.400	2.500	16207.674
0.000	2.500	2.000	10353.762
0.000	2.500	2.100	11400.081
0.000	2.500	2.200	10769.967
0.000	2.500	2.300	14694.749
0.000	2.500	2.400	13895.950
0.000	2.500	2.500	17369.573
1.000	1.000	2.000	9911.792
1.000	1.000	2.100	9674.336
1.000	1.000	2.200	10239.615
1.000	1.000	2.300	10799.186
1.000	1.000	2.400	23710.409
1.000	1.000	2.500	22234.619
1.000	1.100	2.000	9435.194
1.000	1.100	2.100	9681.059
1.000	1.100	2.200	28254.530
1.000	1.100	2.300	27775.720
1.000	1.100	2.400	25280.822
