0.000	2.500	2.400	30885.282	1.000
1.000	2.500	2.400	30885.282	33.000
2.000	2.500	2.400	31514.049	2.000
3.000	2.500	2.400	31947.645	9.000
4.000	2.500	2.400	35578.207	4.000
5.000	2.500	2.400	32021.073	3.000
6.000	2.500	2.400	39513.581	18.000
7.000	2.500	2.400	34265.629	1.000
8.000	2.500	2.400	32057.914	5.000
9.000	2.500	2.400	31092.065	17.000
10.000	2.500	2.400	31801.793	17.000
11.000	2.500	2.400	30816.965	8.000
12.000	2.500	2.400	31765.538	23.000
13.000	2.500	2.400	36320.224	5.000
14.000	2.500	2.400	36038.368	16.000
15.000	2.500	2.400	31947.645	11.000
16.000	2.500	2.400	31911.056	11.000
17.000	2.500	2.400	30546.690	5.000
18.000	2.500	2.400	34865.902	26.000
19.000	2.500	2.400	38160.688	5.000
20.000	2.500	2.400	6478.174	300.000
21.000	2.500	2.400	34606.086	2.000
22.000	2.500	2.400	30919.555	5.000
23.000	2.500	2.400	37242.589	6.000
24.000	2.500	2.400	32057.914	47.000
25.000	2.500	2.400	39738.997	8.000
26.000	2.500	2.400	37392.525	7.000
27.000	2.500	2.400	35041.291	4.000
28.000	2.500	2.400	6490.245	300.000
29.000	2.500	2.400	30446.556	10.000
30.000	2.500	2.400	33890.535	26.000
31.000	2.500	2.400	30715.053	2.000
32.000	2.500	2.400	31549.732	9.000
33.000	2.500	2.400	39513.581	24.000
34.000	2.500	2.400	30546.690	1.000
35.000	2.500	2.400	38213.022	1.000
36.000	2.500	2.400	32243.399	1.000
37.000	2.500	2.400	6898.380	300.000
38.000	2.500	2.400	36462.811	1.000
39.000	2.500	2.400	6098.203	300.000
40.000	2.500	2.400	35715.017	179.000
41.000	2.500	2.400	36038.368	1.000
42.000	2.500	2.400	35218.453	12.000
43.000	2.500	2.400	35442.441	8.000
44.000	2.500	2.400	39513.581	6.000
45.000	2.500	2.400	35806.809	4.000
46.000	2.500	2.400	37292.434	70.000
47.000	2.500	2.400	35442.441	11.000
48.000	2.500	2.400	38690.574	3.000
49.000	2.500	2.400	30782.919	2.000
50.000	2.500	2.400	38160.688	19.000
51.000	2.500	2.400	38636.924	117.000
52.000	2.500	2.400	36320.224	2.000
53.000	2.500	2.400	37901.151	71.000
54.000	2.500	2.400	38108.497	5.000
55.000	2.500	2.400	31585.495	5.000
56.000	2.500	2.400	34350.114	26.000
57.000	2.500	2.400	30513.239	5.000
58.000	2.500	2.400	38004.541	1.000
59.000	2.500	2.400	6393.446	300.000
60.000	2.500	2.400	31765.538	4.000
61.000	2.500	2.400	30647.486	2.000
62.000	2.500	2.400	34097.901	2.000
63.000	2.500	2.400	39235.383	1.000
64.000	2.500	2.400	38370.891	1.000
65.000	2.500	2.400	6861.010	300.000
66.000	2.500	2.400	7895.264	300.000
67.000	2.500	2.400	38423.804	16.000
68.000	2.500	2.400	37342.412	2.000
69.000	2.500	2.400	34097.901	2.000
70.000	2.500	2.400	34822.329	4.000
71.000	2.500	2.400	36415.157	2.000
72.000	2.500	2.400	38423.804	10.000
73.000	2.500	2.400	33563.945	2.000
74.000	2.500	2.400	31657.267	1.000
75.000	2.500	2.400	37292.434	1.000
76.000	2.500	2.400	33563.945	24.000
77.000	2.500	2.400	37342.412	1.000
78.000	2.500	2.400	31407.482	1.000
79.000	2.500	2.400	32544.680	4.000
80.000	2.500	2.400	33283.300	14.000
81.000	2.500	2.400	35173.995	98.000
82.000	2.500	2.400	36606.522	1.000
83.000	2.500	2.400	30885.282	5.000
84.000	2.500	2.400	37192.877	5.000
85.000	2.500	2.400	39909.754	28.000
86.000	2.500	2.400	34997.279	9.000
87.000	2.500	2.400	31514.049	12.000
88.000	2.500	2.400	30919.555	7.000
89.000	2.500	2.400	38961.074	2.000
90.000	2.500	2.400	39346.191	28.000
91.000	2.500	2.400	33523.564	1.000
92.000	2.500	2.400	38583.423	6.000
93.000	2.500	2.400	32890.422	3.000
94.000	2.500	2.400	31729.365	18.000
95.000	2.500	2.400	31838.131	2.000
96.000	2.500	2.400	30681.232	100.000
97.000	2.500	2.400	36510.589	15.000
98.000	2.500	2.400	6792.436	300.000
99.000	2.500	2.400	36225.783	2.000
100.000	2.500	2.400	37442.773	5.000
101.000	2.500	2.400	34563.160	3.000
102.000	2.500	2.400	35623.694	17.000
103.000	2.500	2.400	31372.120	3.000
104.000	2.500	2.400	36799.909	2.000
105.000	2.500	2.400	38056.448	48.000
106.000	2.500	2.400	31022.830	13.000
107.000	2.500	2.400	30380.163	2.000
108.000	2.500	2.400	34223.543	3.000
109.000	2.500	2.400	33125.028	15.000
