30.000	15868.232
34.000	78364.296
38.000	59531.434
42.000	79775.075
46.000	78282.044
50.000	49998.981
54.000	63184.280
58.000	51999.594
62.000	90439.577
66.000	100424.820
70.000	63248.534
74.000	104372.223
78.000	44013.941
82.000	79294.692
86.000	64487.151
90.000	33758.124
94.000	37788.847
98.000	81036.850
102.000	49793.760
106.000	37335.326
110.000	60338.856
114.000	63844.804
118.000	40944.785
122.000	134772.921
126.000	113803.746
130.000	99553.924
134.000	74741.553
138.000	77616.869
142.000	62504.400
146.000	78373.289
150.000	49512.602
154.000	50473.423
158.000	23092.843
162.000	59754.596
166.000	62738.472
170.000	32330.073
174.000	25296.282
178.000	88623.229
182.000	55182.660
186.000	26888.063
190.000	59617.233
194.000	54455.857
198.000	71795.480
202.000	27391.161
206.000	59789.780
210.000	115825.825
214.000	78544.728
218.000	96667.094
222.000	105040.479
226.000	63854.402
230.000	66392.755
234.000	50467.792
238.000	46085.644
242.000	23438.820
246.000	42600.218
250.000	92474.366
254.000	67720.310
258.000	74361.290
262.000	43851.631
266.000	89133.525
270.000	66903.136
274.000	45370.589
278.000	44139.891
282.000	78662.694
286.000	84949.715
290.000	57022.425
294.000	65014.997
298.000	57208.247
302.000	2168712.918
306.000	67558.742
310.000	42039.448
314.000	52437.850
318.000	63442.428
322.000	74404.657
326.000	62538.630
330.000	63811.702
334.000	69922.747
338.000	68820.630
342.000	38244.785
346.000	54258.114
350.000	34626.349
354.000	79370.043
358.000	71597.861
362.000	2143619.570
366.000	65691.635
370.000	84295.097
374.000	44432.702
378.000	38088.200
382.000	55431.817
386.000	63253.702
390.000	101226.287
394.000	51394.649
398.000	65456.942
402.000	80724.695
406.000	71297.115
410.000	156367.611
414.000	32110.995
418.000	76831.328
422.000	71134.319
426.000	52669.157
430.000	50563.844
434.000	108021.651
438.000	67149.757
442.000	64858.335
446.000	95523.899
450.000	73333.583
454.000	62292.895
458.000	77213.541
462.000	59412.318
466.000	29596.254
470.000	66720.251
474.000	70363.475
478.000	64932.092
482.000	43113.407
486.000	64953.646
490.000	59576.646
494.000	51835.452
498.000	38499.787
502.000	64003.189
506.000	39766.310
510.000	78494.279
514.000	45929.519
518.000	107174.379
522.000	65531.452
526.000	71017.704
530.000	77366.703
534.000	64467.575
538.000	63167.206
542.000	58471.956
546.000	67518.666
550.000	53289.167
554.000	36412.758
558.000	45767.531
562.000	2341165.590
566.000	97673.910
570.000	52222.500
574.000	69083.673
578.000	64404.752
582.000	54213.690
586.000	56059.204
590.000	49029.452
594.000	53241.106
598.000	48884.597
602.000	47675.002
