768.000	0.000	2.500	0.000	50.000	2357874.966	11397260.435
768.000	0.100	2.500	0.000	50.000	1202501.162	596868.792
768.000	0.200	2.500	0.000	50.000	790460.628	1127158.770
768.000	0.300	2.500	0.000	50.000	639581.660	3429328.601
768.000	0.400	2.500	0.000	50.000	1371806.326	2795768.814
768.000	0.500	2.500	0.000	50.000	360560.021	855303.044
768.000	0.600	2.500	0.000	50.000	940999.116	65105.551
768.000	0.700	2.500	0.000	50.000	72480.565	24151.814
768.000	0.800	2.500	0.000	50.000	23284.705	28440.198
768.000	0.900	2.500	0.000	50.000	31300.245	17114.439
768.000	1.000	2.500	0.000	50.000	16895.421	13567.140
768.000	1.100	2.500	0.000	50.000	13103.883	14034.696
768.000	1.200	2.500	0.000	50.000	13619.532	13962.205
768.000	1.300	2.500	0.000	50.000	14125.248	11840.175
768.000	1.400	2.500	0.000	50.000	11827.372	13145.867
768.000	1.500	2.500	0.000	50.000	13069.092	10332.737
768.000	1.600	2.500	0.000	50.000	10318.773	10533.479
768.000	1.700	2.500	0.000	50.000	10979.021	8542.288
768.000	1.800	2.500	0.000	50.000	8620.342	8173.960
768.000	1.900	2.500	0.000	50.000	8266.800	8327.225
768.000	2.000	2.500	0.000	50.000	8377.908	8033.739
768.000	2.100	2.500	0.000	50.000	7933.876	7522.477
768.000	2.200	2.500	0.000	50.000	7665.986	7466.354
768.000	2.300	2.500	0.000	50.000	7476.737	7218.371
768.000	2.400	2.500	0.000	50.000	7384.796	7690.955
768.000	2.500	2.500	0.000	50.000	7679.037	7325.019
768.000	2.600	2.500	0.000	50.000	7423.809	7041.963
768.000	2.700	2.500	0.000	50.000	6982.308	7243.668
768.000	2.800	2.500	0.000	50.000	7241.043	6932.768
768.000	2.900	2.500	0.000	50.000	7113.554	6937.289
768.000	3.000	2.500	0.000	50.000	6888.656	6860.537
768.000	3.100	2.500	0.000	50.000	6907.680	6887.699
768.000	3.200	2.500	0.000	50.000	6834.358	6908.803
768.000	3.300	2.500	0.000	50.000	6973.326	6868.300
768.000	3.400	2.500	0.000	50.000	6875.761	6915.221
768.000	3.500	2.500	0.000	50.000	6944.566	6648.230
768.000	3.600	2.500	0.000	50.000	6888.337	6786.116
768.000	3.700	2.500	0.000	50.000	6800.102	6910.727
768.000	3.800	2.500	0.000	50.000	6935.351	6817.425
768.000	3.900	2.500	0.000	50.000	6832.630	6676.565
768.000	4.000	2.500	0.000	50.000	6765.854	6611.384
800.000	0.000	2.500	0.000	50.000	252383.688	934667.347
800.000	0.100	2.500	0.000	50.000	262918.810	595695.516
800.000	0.200	2.500	0.000	50.000	182800.135	1058505.539
800.000	0.300	2.500	0.000	50.000	1395217.281	305037.427
800.000	0.400	2.500	0.000	50.000	204162.153	7329437.536
800.000	0.500	2.500	0.000	50.000	305575.202	725011.893
800.000	0.600	2.500	0.000	50.000	404233.583	539263.995
800.000	0.700	2.500	0.000	50.000	513730.068	37471.332
800.000	0.800	2.500	0.000	50.000	38672.070	30182.640
800.000	0.900	2.500	0.000	50.000	29812.297	20040.379
800.000	1.000	2.500	0.000	50.000	20288.494	17646.230
800.000	1.100	2.500	0.000	50.000	16892.794	22859.380
800.000	1.200	2.500	0.000	50.000	22532.957	23729.155
800.000	1.300	2.500	0.000	50.000	22592.888	16101.329
800.000	1.400	2.500	0.000	50.000	17651.948	16064.708
800.000	1.500	2.500	0.000	50.000	15234.549	10468.427
800.000	1.600	2.500	0.000	50.000	10485.934	9646.379
800.000	1.700	2.500	0.000	50.000	9639.498	10053.295
800.000	1.800	2.500	0.000	50.000	10271.022	8965.945
800.000	1.900	2.500	0.000	50.000	8853.828	9015.758
800.000	2.000	2.500	0.000	50.000	8821.338	9202.219
800.000	2.100	2.500	0.000	50.000	9216.758	7663.847
800.000	2.200	2.500	0.000	50.000	7797.183	7763.993
800.000	2.300	2.500	0.000	50.000	7802.405	7550.928
800.000	2.400	2.500	0.000	50.000	7610.353	7720.016
800.000	2.500	2.500	0.000	50.000	7664.430	7590.830
800.000	2.600	2.500	0.000	50.000	7311.284	7907.211
800.000	2.700	2.500	0.000	50.000	7828.211	7290.150
800.000	2.800	2.500	0.000	50.000	7212.810	7428.392
800.000	2.900	2.500	0.000	50.000	7237.547	7249.097
800.000	3.000	2.500	0.000	50.000	7303.812	7196.176
800.000	3.100	2.500	0.000	50.000	7382.438	6681.837
800.000	3.200	2.500	0.000	50.000	6815.079	6974.794
800.000	3.300	2.500	0.000	50.000	6924.870	6751.076
800.000	3.400	2.500	0.000	50.000	6658.549	6832.473
800.000	3.500	2.500	0.000	50.000	6790.772	6680.933
800.000	3.600	2.500	0.000	50.000	6757.995	6663.644
800.000	3.700	2.500	0.000	50.000	6681.385	6699.819
800.000	3.800	2.500	0.000	50.000	6670.249	6903.355
800.000	3.900	2.500	0.000	50.000	6923.260	6856.425
800.000	4.000	2.500	0.000	50.000	6995.082	6761.691
832.000	0.000	2.500	0.000	50.000	111403.867	105434.782
832.000	0.100	2.500	0.000	50.000	209730.211	138638.643
832.000	0.200	2.500	0.000	50.000	117162.066	129676.661
832.000	0.300	2.500	0.000	50.000	203441.946	133180.976
832.000	0.400	2.500	0.000	50.000	136069.521	113421.217
832.000	0.500	2.500	0.000	50.000	136392.201	210880.367
832.000	0.600	2.500	0.000	50.000	141364.102	101456.706
832.000	0.700	2.500	0.000	50.000	141190.638	62362.325
832.000	0.800	2.500	0.000	50.000	88870.229	37076.395
832.000	0.900	2.500	0.000	50.000	35916.352	27741.940
832.000	1.000	2.500	0.000	50.000	28435.365	17758.380
832.000	1.100	2.500	0.000	50.000	18118.306	21021.743
832.000	1.200	2.500	0.000	50.000	21530.096	14020.018
832.000	1.300	2.500	0.000	50.000	13770.207	14921.800
832.000	1.400	2.500	0.000	50.000	14700.433	14458.680
832.000	1.500	2.500	0.000	50.000	14328.857	10042.622
