30000.000	0.400	1.500	4843.276	0.000	1.000
30004.000	3.300	3.300	25570.546	0.000	0.000
30008.000	0.400	1.500	4499.268	0.000	1.000
30012.000	3.100	1.800	5935.077	0.000	1.000
30016.000	0.400	1.500	4231.942	0.000	1.000
30020.000	0.400	1.500	4635.682	0.000	1.000
30024.000	0.400	1.500	2691.372	0.000	1.000
30028.000	0.400	1.500	3617.597	0.000	1.000
30032.000	1.700	1.800	5994.486	0.000	1.000
30036.000	0.400	1.500	4002.312	0.000	1.000
30040.000	0.400	1.500	3358.861	0.000	1.000
30044.000	0.400	1.500	3995.297	0.000	1.000
30048.000	0.400	1.500	4702.083	0.000	1.000
30052.000	3.300	3.300	12203.457	0.000	0.000
30056.000	3.300	3.300	7480.079	0.000	0.000
30060.000	3.300	3.300	21078.725	0.000	0.000
30064.000	0.400	1.500	4260.350	0.000	1.000
30068.000	0.400	1.500	3923.167	0.000	1.000
30072.000	0.400	1.500	4591.451	0.000	1.000
30076.000	0.400	1.500	5237.556	0.000	1.000
30080.000	0.400	1.500	3431.945	0.000	1.000
30084.000	0.400	1.500	4543.226	0.000	1.000
30088.000	0.400	1.500	3436.693	0.000	1.000
30092.000	0.400	1.500	4031.059	0.000	1.000
30096.000	2.500	2.000	5996.220	0.000	1.000
30100.000	0.400	1.700	5902.369	0.000	1.000
30104.000	2.700	2.200	3531.437	0.000	1.000
30108.000	0.400	1.500	3402.934	0.000	1.000
30112.000	0.400	1.500	3495.401	0.000	1.000
30116.000	0.400	1.500	5843.155	0.000	1.000
30120.000	0.400	1.500	3200.907	0.000	1.000
30124.000	0.400	1.500	4645.860	0.000	1.000
30128.000	0.400	1.500	3810.750	0.000	1.000
30132.000	0.400	1.500	2641.511	0.000	1.000
30136.000	0.400	1.500	3030.351	0.000	1.000
30140.000	0.400	1.500	3051.928	0.000	1.000
30144.000	0.400	1.500	3243.690	0.000	1.000
30148.000	0.400	1.500	3113.932	0.000	1.000
30152.000	0.400	1.500	3891.206	0.000	1.000
30156.000	1.600	2.600	5994.713	0.000	1.000
30160.000	0.400	1.500	4999.245	0.000	1.000
30164.000	0.400	1.500	2515.262	0.000	1.000
30168.000	0.400	1.500	2844.351	0.000	1.000
30172.000	0.400	1.500	5185.575	0.000	1.000
30176.000	0.400	1.500	4348.042	0.000	1.000
30180.000	0.400	1.500	3358.168	0.000	1.000
30184.000	0.400	1.500	3796.221	0.000	1.000
30188.000	0.400	1.500	4395.928	0.000	1.000
30192.000	0.400	1.500	2774.271	0.000	1.000
30196.000	0.400	1.500	3587.637	0.000	1.000
30200.000	0.400	3.100	5962.857	0.000	1.000
30204.000	0.400	1.500	4350.660	0.000	1.000
30208.000	0.400	1.500	4487.697	0.000	1.000
30212.000	1.200	2.100	5622.581	0.000	1.000
30216.000	0.400	1.500	5660.522	0.000	1.000
30220.000	2.800	2.400	5946.426	0.000	1.000
30224.000	0.400	1.500	2743.304	0.000	1.000
30228.000	0.400	1.500	4182.264	0.000	1.000
30232.000	2.400	1.800	5940.908	0.000	1.000
30236.000	0.400	1.500	3220.702	0.000	1.000
30240.000	0.400	1.500	4757.043	0.000	1.000
30244.000	0.400	1.500	4862.682	0.000	1.000
30248.000	0.400	1.500	4148.431	0.000	1.000
30252.000	0.400	1.500	2964.296	0.000	1.000
30256.000	0.400	1.500	5652.217	0.000	1.000
30260.000	0.400	1.500	4506.358	0.000	1.000
30264.000	0.400	1.500	2836.891	0.000	1.000
30268.000	0.400	1.500	4157.701	0.000	1.000
30272.000	0.400	1.500	3393.624	0.000	1.000
30276.000	0.400	1.500	5336.568	0.000	1.000
30280.000	0.400	1.500	4242.664	0.000	1.000
30284.000	0.400	1.500	5767.605	0.000	1.000
30288.000	0.400	1.500	4848.197	0.000	1.000
30292.000	0.400	1.500	5402.994	0.000	1.000
30296.000	0.400	1.500	3773.616	0.000	1.000
30300.000	0.400	1.500	4924.143	0.000	1.000
30304.000	0.400	1.500	3885.494	0.000	1.000
30308.000	3.300	3.300	25468.083	0.000	0.000
30312.000	0.400	1.500	3515.986	0.000	1.000
30316.000	0.400	1.500	3325.622	0.000	1.000
30320.000	0.700	1.700	5825.056	0.000	1.000
30324.000	0.400	1.500	2324.297	0.000	1.000
30328.000	0.400	1.500	3533.873	0.000	1.000
30332.000	0.400	1.500	3524.019	0.000	1.000
30336.000	0.400	1.500	3042.416	0.000	1.000
30340.000	0.400	1.500	3198.631	0.000	1.000
30344.000	0.400	1.500	3702.548	0.000	1.000
30348.000	1.800	2.300	5963.633	0.000	1.000
30352.000	0.400	1.500	3158.246	0.000	1.000
30356.000	0.400	1.500	4172.914	0.000	1.000
30360.000	0.400	1.500	4337.786	0.000	1.000
30364.000	0.400	2.100	5985.338	0.000	1.000
30368.000	3.300	3.300	19379.085	0.000	0.000
30372.000	0.400	1.500	4262.551	0.000	1.000
30376.000	0.400	1.500	3822.175	0.000	1.000
30380.000	3.300	3.300	26556.698	0.000	0.000
30384.000	0.400	1.500	3710.926	0.000	1.000
30388.000	0.400	1.500	4193.796	0.000	1.000
30392.000	0.400	1.500	3097.841	0.000	1.000
30396.000	0.400	1.500	3634.069	0.000	1.000
30400.000	0.400	1.500	2984.064	0.000	1.000
