200.000	441.000	89.000	341.000	24805.317	0.000	0.000	3800.000
204.000	67.000	8.000	47.000	3829.533	0.000	3950.000	4646.000
208.000	11.000	0.000	0.000	4439.748	0.000	4872.000	5917.000
212.000	12.000	1.000	0.000	4830.326	0.000	6289.000	7961.000
216.000	12.000	1.000	0.000	4149.093	0.000	8649.000	11570.000
220.000	12.000	1.000	0.000	3897.189	0.000	13084.000	18930.000
224.000	12.000	1.000	0.000	3602.849	0.000	23350.000	48118.000
228.000	28.000	0.000	16.000	88442.752	0.000	92745.000	10000000000.000
232.000	446.000	94.000	341.000	84323.061	0.000	0.000	3800.000
236.000	58.000	8.000	36.000	3668.483	0.000	3950.000	4646.000
240.000	12.000	1.000	0.000	3712.188	0.000	4872.000	5917.000
244.000	12.000	1.000	0.000	4097.562	0.000	6289.000	7961.000
248.000	32.000	0.000	31.000	11545.993	0.000	8649.000	11570.000
252.000	12.000	1.000	0.000	3690.828	0.000	13084.000	18930.000
256.000	12.000	1.000	0.000	3635.859	0.000	23350.000	48118.000
260.000	37.000	0.000	25.000	47989.255	0.000	92745.000	10000000000.000
264.000	13.000	1.000	0.000	3688.217	0.000	3950.000	4646.000
268.000	12.000	1.000	0.000	4059.588	0.000	4872.000	5917.000
272.000	12.000	1.000	0.000	4568.068	0.000	6289.000	7961.000
276.000	12.000	1.000	0.000	4605.646	0.000	8649.000	11570.000
280.000	12.000	1.000	0.000	4399.226	0.000	13084.000	18930.000
284.000	12.000	1.000	0.000	4096.896	0.000	23350.000	48118.000
288.000	34.000	0.000	22.000	54399.214	0.000	92745.000	10000000000.000
292.000	434.000	82.000	341.000	572761.512	0.000	0.000	3800.000
296.000	139.000	20.000	107.000	3744.382	0.000	3950.000	4646.000
300.000	12.000	1.000	0.000	3395.801	0.000	4872.000	5917.000
304.000	12.000	1.000	0.000	3180.795	0.000	6289.000	7961.000
308.000	12.000	1.000	0.000	3925.719	0.000	8649.000	11570.000
312.000	12.000	1.000	0.000	4468.633	0.000	13084.000	18930.000
316.000	12.000	1.000	0.000	6627.968	0.000	23350.000	48118.000
320.000	29.000	0.000	17.000	67935.089	0.000	92745.000	10000000000.000
324.000	420.000	68.000	341.000	51450.833	0.000	0.000	3800.000
328.000	12.000	1.000	0.000	3942.708	0.000	4872.000	5917.000
332.000	12.000	1.000	0.000	3883.821	0.000	6289.000	7961.000
336.000	12.000	1.000	0.000	3827.442	0.000	8649.000	11570.000
340.000	12.000	1.000	0.000	3689.225	0.000	13084.000	18930.000
344.000	12.000	1.000	0.000	3803.102	0.000	23350.000	48118.000
348.000	11.000	0.000	0.000	77791.616	0.000	92745.000	10000000000.000
352.000	433.000	81.000	341.000	66677.465	0.000	0.000	3800.000
356.000	13.000	2.000	0.000	3168.131	0.000	3950.000	4646.000
360.000	12.000	1.000	0.000	4242.979	0.000	4872.000	5917.000
364.000	12.000	1.000	0.000	3887.593	0.000	6289.000	7961.000
368.000	12.000	1.000	0.000	3593.482	0.000	8649.000	11570.000
372.000	12.000	1.000	0.000	4060.397	0.000	13084.000	18930.000
376.000	12.000	1.000	0.000	3768.712	0.000	23350.000	48118.000
380.000	28.000	0.000	16.000	75462.335	0.000	92745.000	10000000000.000
384.000	439.000	87.000	341.000	105653.218	0.000	0.000	3800.000
388.000	12.000	1.000	0.000	3829.845	0.000	3950.000	4646.000
392.000	12.000	1.000	0.000	5635.910	0.000	6289.000	7961.000
396.000	12.000	1.000	0.000	3822.619	0.000	8649.000	11570.000
400.000	12.000	1.000	0.000	3503.107	0.000	13084.000	18930.000
404.000	12.000	1.000	0.000	4425.121	0.000	23350.000	48118.000
408.000	11.000	0.000	0.000	68928.638	0.000	92745.000	10000000000.000
412.000	440.000	88.000	341.000	89520.241	0.000	0.000	3800.000
416.000	53.000	21.000	31.000	4420.443	0.000	3950.000	4646.000
420.000	13.000	2.000	0.000	3990.715	0.000	4872.000	5917.000
424.000	12.000	1.000	0.000	3756.218	0.000	6289.000	7961.000
428.000	13.000	2.000	0.000	3457.520	0.000	8649.000	11570.000
432.000	12.000	1.000	0.000	3654.756	0.000	13084.000	18930.000
436.000	12.000	1.000	0.000	3808.225	0.000	23350.000	48118.000
440.000	26.000	0.000	14.000	51558.222	0.000	92745.000	10000000000.000
444.000	439.000	87.000	341.000	608803.122	0.000	0.000	3800.000
448.000	51.000	8.000	31.000	3891.637	0.000	3950.000	4646.000
