7476.365	1158499.503
6530.709	450970.845
6343.998	152397.048
6446.604	280817.519
6251.948	354337.182
6379.248	2459886.799
6415.560	254807.179
6493.907	370160.270
6526.809	3460538.690
6171.293	259538.331
6308.833	445204.275
6560.165	212694.721
6393.116	1417943.235
6639.728	1010594.734
6551.870	711385.672
6392.699	500401.235
6518.591	3039947.477
6378.972	226126.624
6602.378	360187.919
6636.452	266559.903
6866.397	622384.312
6905.758	365480.078
7249.448	1202501.163
6667.696	132770.968
7172.904	817088.234
7080.525	84643.481
7041.298	402358.510
7155.242	148413.133
7135.788	132873.234
7357.316	448078.223
7108.818	676844.288
7055.274	730779.667
7170.327	94282.078
7049.444	135588.342
7073.318	604109.643
7267.192	69920.867
6855.476	32000.927
7505.240	201781.007
7147.039	745230.346
7174.967	2626968.283
6455.505	36617.931
6630.651	615850.320
7607.860	52873.040
7265.784	137863.325
6656.153	207716.089
6925.836	207234.205
7054.940	125159.010
6997.544	59206.225
7292.985	60453.423
7582.628	66035.636
7021.753	32577.747
6790.462	63274.322
7109.325	64834.029
6688.324	107609.693
6368.608	32663.182
6527.964	1290337.912
6965.179	120101.519
6696.639	18220.134
6827.450	31591.716
6423.820	137808.276
6805.712	23021.282
6871.156	23157.919
6910.085	51921.977
6772.183	17993.801
7191.683	85316.440
6705.579	62774.665
6475.365	921046.921
6789.220	33542.401
6739.419	26523.636
7064.452	107811.846
7111.354	27753.455
7500.755	99982.701
6847.740	52717.582
6864.021	17874.851
6887.380	33257.345
7145.844	30857.203
6845.690	28370.269
7231.086	81838.695
6728.715	344771.647
7100.038	31103.085
6841.279	56193.798
7273.360	85465.069
6880.373	65806.982
7167.408	44049.202
6943.271	1076166.411
6908.001	61642.380
7072.480	114021.804
6956.238	21372.743
7049.112	48872.315
6814.454	12670.546
7007.406	12361.002
7007.571	23114.345
6951.695	41924.832
7359.299	62682.568
7178.924	27304.486
6927.447	223257.821
7103.413	46588.100
7452.307	55453.713
6852.159	30459.465
6947.319	58296.314
6879.896	41549.475
6668.146	22660.878
7382.076	22083.587
7374.107	21548.344
6865.130	20444.563
6667.245	12373.490
6845.533	18663.190
6979.203	105661.300
7187.368	43719.921
7403.708	41190.711
7607.093	153016.090
7290.504	20612.001
7386.066	25988.391
6706.642	13177.253
7199.982	74920.783
6789.065	20300.994
7120.838	16509.207
6815.392	14012.079
6824.001	22656.230
6516.288	9490.127
7243.493	14718.526
6484.196	11870.744
6656.752	10648.915
6973.000	16863.079
6597.811	11891.207
7211.769	15331.216
7101.556	10570.031
6663.794	10829.068
6694.067	11608.161
7272.654	16308.934
6505.080	20748.147
7490.870	18612.345
7195.657	71067.127
7200.501	19252.096
6877.669	77793.472
7358.037	14427.626
6874.808	21563.807
7098.184	37011.368
6913.134	14606.637
7198.944	20224.975
7007.736	14333.318
6847.898	27248.809
6886.743	20343.607
7012.512	12053.711
6726.883	43434.372
6645.543	14977.108
7093.130	19199.214
7125.928	56688.728
7527.361	25947.938
7088.924	16673.224
7014.985	15605.883
6948.615	13323.058
6956.726	63157.421
6652.713	19831.508
6862.437	15569.909
6739.419	33084.032
6869.093	46435.260
7523.791	20749.452
6857.057	11909.056
7174.795	14309.767
6730.853	13434.179
7448.250	35920.177
7519.099	32477.058
7493.852	56792.533
7108.142	22779.260
7311.106	118695.365
