0.000	1.400	1.500	3507.210	0.000	1.000
4.000	1.400	1.600	3955.707	0.000	1.000
8.000	1.400	1.600	4502.781	0.000	1.000
12.000	1.400	1.500	8135.828	0.000	1.000
16.000	1.400	1.500	9251.515	0.000	1.000
20.000	1.400	1.600	3542.514	0.000	1.000
24.000	1.400	1.600	4109.566	0.000	1.000
28.000	1.400	1.500	8976.619	0.000	1.000
32.000	1.400	1.600	5217.963	0.000	1.000
36.000	1.400	1.500	9901.817	0.000	1.000
40.000	1.400	1.600	4247.264	0.000	1.000
44.000	1.400	1.600	3514.961	0.000	1.000
48.000	1.400	1.600	3697.308	0.000	1.000
52.000	1.400	1.600	4035.155	0.000	1.000
56.000	1.400	1.600	3594.223	0.000	1.000
60.000	1.400	1.500	9270.501	0.000	1.000
64.000	1.400	1.500	9231.262	0.000	1.000
68.000	1.400	1.600	3665.294	0.000	1.000
72.000	1.400	1.600	3874.511	0.000	1.000
76.000	1.400	1.600	3772.533	0.000	1.000
80.000	1.400	1.600	4153.477	0.000	1.000
84.000	1.400	1.500	7511.261	0.000	1.000
88.000	1.400	1.600	3396.758	0.000	1.000
92.000	1.400	1.600	3705.565	0.000	1.000
96.000	1.400	1.600	3811.822	0.000	1.000
100.000	1.400	1.500	2781.669	0.000	1.000
104.000	1.400	1.600	4334.218	0.000	1.000
108.000	1.400	1.500	9795.301	0.000	1.000
112.000	1.400	1.600	4036.043	0.000	1.000
116.000	1.400	1.500	3415.598	0.000	1.000
120.000	1.400	1.600	6738.947	0.000	1.000
124.000	1.400	1.500	9067.103	0.000	1.000
128.000	1.400	1.600	3875.295	0.000	1.000
132.000	1.400	1.600	3511.056	0.000	1.000
136.000	1.400	1.500	9013.953	0.000	1.000
140.000	1.400	1.600	3484.693	0.000	1.000
144.000	1.400	1.600	3759.084	0.000	1.000
148.000	1.400	1.600	5382.687	0.000	1.000
152.000	1.400	1.600	4112.322	0.000	1.000
156.000	1.400	1.600	3967.725	0.000	1.000
160.000	1.400	1.600	3823.140	0.000	1.000
164.000	1.400	1.500	7227.116	0.000	1.000
168.000	1.400	1.500	5468.483	0.000	1.000
172.000	1.400	1.600	3286.532	0.000	1.000
176.000	1.400	1.600	3996.567	0.000	1.000
180.000	1.400	1.500	8756.293	0.000	1.000
184.000	1.400	1.500	8891.396	0.000	1.000
188.000	1.400	1.500	8729.409	0.000	1.000
192.000	1.400	1.500	8730.415	0.000	1.000
196.000	1.400	1.500	9784.294	0.000	1.000
200.000	1.400	1.500	5987.448	0.000	1.000
204.000	1.400	1.500	9435.731	0.000	1.000
208.000	1.400	1.500	7771.178	0.000	1.000
212.000	1.400	1.500	8831.180	0.000	1.000
216.000	1.400	1.600	3480.733	0.000	1.000
220.000	1.400	1.500	7834.315	0.000	1.000
224.000	1.400	1.500	8071.928	0.000	1.000
228.000	1.400	1.500	8912.350	0.000	1.000
232.000	1.400	1.600	3996.402	0.000	1.000
236.000	1.400	1.600	4639.381	0.000	1.000
240.000	1.400	1.600	3412.429	0.000	1.000
244.000	1.400	1.600	3349.436	0.000	1.000
248.000	1.400	1.500	9453.710	0.000	1.000
252.000	1.400	1.600	4032.198	0.000	1.000
256.000	1.400	1.600	5518.835	0.000	1.000
260.000	1.400	1.500	8055.350	0.000	1.000
264.000	1.400	1.500	8795.853	0.000	1.000
268.000	1.400	1.600	5233.243	0.000	1.000
272.000	1.400	1.500	9991.521	0.000	1.000
276.000	1.400	1.500	8529.026	0.000	1.000
280.000	1.400	1.600	4079.105	0.000	1.000
284.000	1.400	1.600	3654.415	0.000	1.000
288.000	1.400	1.500	7292.501	0.000	1.000
292.000	1.400	1.600	3633.724	0.000	1.000
296.000	1.400	1.500	7777.738	0.000	1.000
300.000	1.400	1.600	4666.813	0.000	1.000
304.000	1.400	1.600	4044.264	0.000	1.000
308.000	1.400	1.500	9189.370	0.000	1.000
312.000	1.400	1.500	4360.535	0.000	1.000
316.000	1.400	1.500	9221.144	0.000	1.000
320.000	1.400	1.500	9792.740	0.000	1.000
324.000	1.400	1.600	4102.663	0.000	1.000
328.000	1.400	1.500	8586.449	0.000	1.000
332.000	1.400	1.500	7332.742	0.000	1.000
336.000	1.400	1.600	3558.871	0.000	1.000
340.000	1.400	1.500	9573.001	0.000	1.000
344.000	1.400	1.600	3717.359	0.000	1.000
348.000	1.400	1.600	4028.206	0.000	1.000
352.000	1.400	1.500	9650.239	0.000	1.000
356.000	1.400	1.500	9399.927	0.000	1.000
360.000	1.400	1.500	8321.223	0.000	1.000
364.000	1.400	1.500	2984.394	0.000	1.000
368.000	1.400	1.600	4196.479	0.000	1.000
372.000	1.400	1.500	6950.887	0.000	1.000
376.000	1.400	1.600	4231.685	0.000	1.000
380.000	1.400	1.600	4518.847	0.000	1.000
384.000	1.400	1.600	3559.744	0.000	1.000
388.000	1.400	1.600	3689.682	0.000	1.000
392.000	1.400	1.600	4628.315	0.000	1.000
396.000	1.400	1.500	9173.565	0.000	1.000
400.000	1.400	1.500	3069.978	0.000	1.000
404.000	1.400	1.600	6467.948	0.000	1.000
408.000	1.400	1.600	4027.358	0.000	1.000
412.000	1.400	1.500	8317.705	0.000	1.000
416.000	1.400	1.600	4101.769	0.000	1.000
420.000	1.400	1.600	4062.183	0.000	1.000
424.000	1.400	1.600	8933.724	0.000	1.000
428.000	1.400	1.600	3581.951	0.000	1.000
432.000	1.400	1.600	4419.641	0.000	1.000
436.000	1.400	1.600	3866.455	0.000	1.000
440.000	1.400	1.500	7695.934	0.000	1.000
444.000	1.400	1.500	8830.060	0.000	1.000
448.000	1.400	1.500	9303.137	0.000	1.000
452.000	1.400	1.600	6599.723	0.000	1.000
456.000	1.400	1.500	6197.456	0.000	1.000
460.000	1.400	1.500	9652.298	0.000	1.000
464.000	1.400	1.500	9322.285	0.000	1.000
468.000	1.400	1.600	4124.844	0.000	1.000
472.000	1.400	1.500	9467.381	0.000	1.000
476.000	1.400	1.500	9801.752	0.000	1.000
480.000	1.400	1.500	9574.238	0.000	1.000
484.000	1.400	1.600	3861.572	0.000	1.000
488.000	1.400	1.600	3806.252	0.000	1.000
492.000	1.400	1.500	8939.204	0.000	1.000
496.000	1.400	1.600	3860.605	0.000	1.000
500.000	1.400	1.600	4389.784	0.000	1.000
504.000	1.400	1.600	3949.763	0.000	1.000
508.000	1.400	1.500	9138.185	0.000	1.000
512.000	1.400	1.600	9597.216	0.000	1.000
516.000	1.400	1.600	3800.657	0.000	1.000
520.000	1.400	1.600	5067.796	0.000	1.000
524.000	1.400	1.500	7795.476	0.000	1.000
528.000	1.400	1.500	9474.463	0.000	1.000
532.000	1.400	1.600	3946.085	0.000	1.000
536.000	1.400	1.500	9807.631	0.000	1.000
540.000	1.400	1.600	3751.436	0.000	1.000
544.000	1.400	1.600	3842.961	0.000	1.000
548.000	1.400	1.600	3612.314	0.000	1.000
552.000	1.400	1.500	7602.435	0.000	1.000
556.000	1.400	1.500	8935.672	0.000	1.000
560.000	1.400	1.600	4236.853	0.000	1.000
564.000	1.400	1.500	8692.915	0.000	1.000
568.000	1.400	1.600	3640.968	0.000	1.000
572.000	1.400	1.600	4046.180	0.000	1.000
576.000	1.400	1.600	7983.323	0.000	1.000
580.000	1.400	1.600	3748.557	0.000	1.000
584.000	1.400	1.600	4557.398	0.000	1.000
588.000	1.400	1.500	7623.134	0.000	1.000
592.000	1.400	1.600	3849.958	0.000	1.000
596.000	1.400	1.500	9985.162	0.000	1.000
600.000	1.400	1.600	5831.405	0.000	1.000
604.000	1.400	1.600	3744.197	0.000	1.000
608.000	1.400	1.500	7663.524	0.000	1.000
612.000	1.400	1.500	9517.258	0.000	1.000
616.000	1.400	1.600	4084.137	0.000	1.000
620.000	1.400	1.600	3928.260	0.000	1.000
624.000	1.400	1.500	9745.092	0.000	1.000
628.000	1.400	1.500	9663.037	0.000	1.000
632.000	1.400	1.600	4329.837	0.000	1.000
636.000	1.400	1.600	5737.222	0.000	1.000
640.000	1.400	1.600	7973.527	0.000	1.000
644.000	1.400	1.500	9876.967	0.000	1.000
648.000	1.400	1.600	5051.838	0.000	1.000
652.000	1.400	1.600	3829.133	0.000	1.000
656.000	1.400	1.600	6932.348	0.000	1.000
660.000	1.400	1.500	8595.031	0.000	1.000
664.000	1.400	1.500	8466.846	0.000	1.000
668.000	1.400	1.600	4976.787	0.000	1.000
672.000	1.400	1.600	4028.523	0.000	1.000
676.000	1.400	1.600	3969.290	0.000	1.000
680.000	1.400	1.500	9734.416	0.000	1.000
684.000	1.400	1.600	4049.087	0.000	1.000
688.000	1.400	1.600	3539.785	0.000	1.000
692.000	1.400	1.600	3878.977	0.000	1.000
696.000	1.400	1.600	3667.394	0.000	1.000
700.000	1.400	1.600	3768.133	0.000	1.000
704.000	1.400	1.600	4023.901	0.000	1.000
708.000	1.400	1.500	8566.892	0.000	1.000
712.000	1.400	1.500	9169.170	0.000	1.000
716.000	1.400	1.600	4086.169	0.000	1.000
720.000	1.400	1.600	5789.916	0.000	1.000
724.000	1.400	1.500	7900.135	0.000	1.000
728.000	1.400	1.600	3692.565	0.000	1.000
732.000	1.400	1.500	7229.697	0.000	1.000
736.000	1.400	1.600	3494.833	0.000	1.000
740.000	1.400	1.500	8723.484	0.000	1.000
744.000	1.400	1.500	9252.474	0.000	1.000
748.000	1.400	1.600	3752.644	0.000	1.000
752.000	1.400	1.600	3785.395	0.000	1.000
756.000	1.400	1.600	4100.186	0.000	1.000
760.000	1.400	1.600	3891.537	0.000	1.000
764.000	1.400	1.600	3938.886	0.000	1.000
768.000	1.400	1.500	8668.683	0.000	1.000
772.000	1.400	1.600	4043.001	0.000	1.000
776.000	1.400	1.500	7817.610	0.000	1.000
780.000	1.400	1.500	9830.079	0.000	1.000
784.000	1.400	1.500	9794.778	0.000	1.000
788.000	1.400	1.600	3798.208	0.000	1.000
792.000	1.400	1.600	4118.045	0.000	1.000
796.000	1.400	1.500	8552.881	0.000	1.000
800.000	1.400	1.600	4107.884	0.000	1.000
804.000	1.400	1.500	9439.695	0.000	1.000
808.000	1.400	1.600	6278.949	0.000	1.000
812.000	1.400	1.500	6798.747	0.000	1.000
816.000	1.400	1.500	7493.839	0.000	1.000
820.000	1.400	1.600	8945.679	0.000	1.000
824.000	1.400	1.600	3695.563	0.000	1.000
828.000	1.400	1.500	9935.515	0.000	1.000
832.000	1.400	1.600	3574.794	0.000	1.000
836.000	1.400	1.600	3691.559	0.000	1.000
840.000	1.400	1.500	9359.939	0.000	1.000
844.000	1.400	1.500	9995.478	0.000	1.000
848.000	1.400	1.600	3721.633	0.000	1.000
852.000	1.400	1.500	9324.931	0.000	1.000
856.000	1.400	1.600	5179.568	0.000	1.000
860.000	1.400	1.500	8462.300	0.000	1.000
864.000	1.400	1.600	4092.602	0.000	1.000
868.000	1.400	1.500	8751.232	0.000	1.000
872.000	1.400	1.600	4255.572	0.000	1.000
876.000	1.400	1.500	9201.825	0.000	1.000
880.000	1.400	1.500	8879.224	0.000	1.000
884.000	1.400	1.600	3589.578	0.000	1.000
888.000	1.400	1.600	3948.818	0.000	1.000
892.000	1.400	1.500	7274.848	0.000	1.000
896.000	1.400	1.600	3584.159	0.000	1.000
900.000	1.400	1.500	2699.568	0.000	1.000
904.000	1.400	1.500	9467.252	0.000	1.000
908.000	1.400	1.600	5391.260	0.000	1.000
912.000	1.400	1.600	3941.851	0.000	1.000
916.000	1.400	1.600	4709.133	0.000	1.000
920.000	1.400	1.600	4138.601	0.000	1.000
924.000	1.400	1.600	3612.595	0.000	1.000
928.000	1.400	1.500	9248.150	0.000	1.000
932.000	1.400	1.600	4091.622	0.000	1.000
936.000	1.400	1.500	7990.393	0.000	1.000
940.000	1.400	1.500	9209.051	0.000	1.000
944.000	1.400	1.600	4287.052	0.000	1.000
948.000	1.400	1.600	4393.616	0.000	1.000
952.000	1.400	1.600	3858.894	0.000	1.000
956.000	1.400	1.600	4003.219	0.000	1.000
960.000	1.400	1.500	8139.060	0.000	1.000
964.000	1.400	1.500	8619.982	0.000	1.000
968.000	1.400	1.600	4172.074	0.000	1.000
972.000	1.400	1.600	5463.928	0.000	1.000
976.000	1.400	1.500	8243.780	0.000	1.000
980.000	1.400	1.600	4610.053	0.000	1.000
984.000	1.400	1.600	3550.136	0.000	1.000
988.000	1.400	1.600	3523.919	0.000	1.000
992.000	1.400	1.600	3506.659	0.000	1.000
996.000	1.400	1.500	9468.591	0.000	1.000
1000.000	1.400	1.500	7866.963	0.000	1.000
1004.000	1.400	1.600	5560.474	0.000	1.000
1008.000	1.400	1.500	8474.118	0.000	1.000
1012.000	1.400	1.600	4376.309	0.000	1.000
1016.000	1.400	1.600	3640.416	0.000	1.000
1020.000	1.400	1.600	4117.417	0.000	1.000
1024.000	1.400	1.600	3787.646	0.000	1.000
1028.000	1.400	1.500	9847.088	0.000	1.000
1032.000	1.400	1.600	3934.855	0.000	1.000
1036.000	1.400	1.500	8595.434	0.000	1.000
1040.000	1.400	1.600	3625.274	0.000	1.000
1044.000	1.400	1.500	9231.090	0.000	1.000
1048.000	1.400	1.600	3749.715	0.000	1.000
1052.000	1.400	1.600	4146.282	0.000	1.000
1056.000	1.400	1.500	9404.546	0.000	1.000
1060.000	1.400	1.500	9997.716	0.000	1.000
1064.000	1.400	1.600	3662.046	0.000	1.000
1068.000	1.400	1.600	3885.385	0.000	1.000
1072.000	1.400	1.600	3665.912	0.000	1.000
1076.000	1.400	1.500	9393.766	0.000	1.000
1080.000	1.400	1.500	7335.336	0.000	1.000
1084.000	1.400	1.600	7320.751	0.000	1.000
1088.000	1.400	1.600	4229.603	0.000	1.000
1092.000	1.400	1.500	8613.225	0.000	1.000
1096.000	1.400	1.600	3372.325	0.000	1.000
1100.000	1.400	1.500	9236.990	0.000	1.000
1104.000	1.400	1.500	9883.553	0.000	1.000
1108.000	1.400	1.500	7463.090	0.000	1.000
