1.000	89676.975
3.000	88060.377
5.000	89644.661
7.000	93764.174
9.000	93489.840
11.000	90173.826
13.000	90551.269
15.000	90288.366
17.000	89373.227
19.000	92132.156
21.000	91666.597
23.000	88444.998
25.000	93610.450
27.000	94973.523
29.000	88982.781
31.000	92025.048
33.000	89265.570
35.000	88418.055
37.000	88241.089
39.000	93580.268
41.000	89527.144
43.000	89219.837
45.000	90349.261
47.000	90066.562
49.000	88866.992
51.000	88579.960
53.000	91935.172
55.000	88586.719
57.000	88377.671
59.000	89968.848
61.000	89019.169
63.000	89318.221
65.000	88516.926
67.000	90211.195
69.000	90375.049
71.000	89787.941
73.000	88232.147
75.000	93082.581
77.000	90031.640
79.000	90697.464
81.000	91498.030
83.000	94486.572
85.000	88400.102
87.000	90040.950
89.000	89256.420
91.000	91599.096
93.000	90879.687
95.000	88654.364
97.000	94486.572
99.000	92799.851
101.000	89626.207
103.000	88503.431
105.000	88429.279
107.000	90612.519
109.000	89829.624
111.000	92705.989
113.000	94450.700
115.000	88835.259
117.000	90624.308
119.000	88602.493
121.000	94530.167
123.000	93379.555
125.000	89119.390
127.000	88218.739
129.000	92246.842
131.000	90307.094
133.000	92799.851
135.000	94604.628
137.000	88699.519
139.000	88950.966
141.000	93683.469
143.000	90761.277
145.000	88285.823
147.000	88368.702
149.000	88519.176
151.000	90654.972
153.000	91019.809
155.000	94402.060
157.000	88586.719
159.000	90692.741
161.000	91017.430
163.000	89936.324
165.000	88335.084
167.000	89117.110
169.000	90920.017
171.000	90443.106
173.000	91015.052
175.000	91298.960
177.000	89258.707
179.000	89458.160
181.000	89760.174
183.000	92540.957
185.000	90716.362
187.000	89850.480
189.000	91935.172
191.000	94471.195
193.000	88379.914
195.000	88975.962
197.000	90483.049
199.000	90858.351
201.000	88928.255
203.000	89515.639
205.000	90699.826
207.000	88640.827
209.000	89913.107
211.000	88301.491
213.000	90518.322
215.000	91088.841
217.000	88386.642
219.000	88896.478
221.000	93399.587
223.000	88116.073
225.000	90017.678
227.000	94599.489
229.000	88523.676
231.000	88011.422
233.000	93424.640
235.000	94223.292
237.000	90447.803
239.000	93931.068
241.000	92705.989
243.000	93344.518
245.000	89665.431
247.000	94844.212
249.000	94317.699
251.000	89215.267
253.000	90194.842
255.000	91122.204
257.000	88375.429
259.000	93857.663
261.000	94888.138
263.000	93192.166
265.000	91587.052
267.000	94823.555
269.000	92154.095
271.000	91524.478
273.000	90124.826
275.000	91220.052
277.000	89105.711
279.000	94269.196
281.000	91920.615
283.000	88521.426
285.000	88537.177
287.000	90106.173
289.000	88507.929
291.000	88263.450
293.000	93628.065
295.000	88814.872
297.000	92325.090
299.000	88305.969
301.000	88285.823
303.000	89607.760
305.000	91669.009
307.000	90699.826
309.000	92066.401
311.000	93708.674
313.000	91589.461
315.000	90024.659
317.000	88379.914
319.000	89010.069
321.000	90115.498
323.000	88361.976
325.000	90227.553
327.000	93389.570
329.000	88031.442
331.000	88236.618
333.000	93042.795
335.000	94563.532
337.000	93359.530
339.000	90099.180
341.000	89142.199
343.000	88124.991
345.000	88919.173
347.000	88821.667
349.000	92671.456
351.000	90281.345
353.000	88658.878
355.000	94200.357
357.000	91913.337
359.000	89240.411
361.000	92059.100
363.000	89961.877
365.000	90050.261
367.000	91165.136
369.000	89920.071
371.000	89380.107
373.000	94085.848
375.000	88444.998
377.000	90384.430
379.000	88004.751
381.000	90773.104
383.000	89600.844
385.000	94970.933
387.000	90057.247
389.000	93961.476
391.000	88178.537
393.000	93875.371
395.000	90377.394
397.000	88189.700
399.000	93771.747
401.000	89114.830
403.000	88690.484
405.000	91717.288
407.000	88111.615
409.000	88771.862
411.000	88978.235
413.000	89936.324
415.000	90192.506
417.000	90066.562
419.000	88737.937
421.000	93675.910
423.000	89092.035
425.000	90398.505
427.000	91777.708
429.000	88478.700
431.000	90636.099
433.000	88078.192
435.000	88218.739
437.000	94828.718
439.000	89587.016
441.000	93509.920
443.000	88162.912
445.000	93999.514
