4400.305	328303756.160	30536518.218	23598461.368	6498451.435	12932559.774	24331479.896	7808223.366
3989.709	200199259.587	36039169.037	21827597.116	6243645.231	13427089.891	28042037.525	7860232.885
4686.443	401754171.882	29224137.123	22826823.417	6299785.332	13478631.032	28499530.850	7494170.098
3448.838	401754171.882	26491635.314	24770752.092	6322525.074	12255490.944	36171011.679	8187445.691
3593.608	1851781569.517	27565561.321	30642067.810	6254793.062	12791226.541	29214462.216	7825483.228
7373.662	592599267.733	26911005.385	30375409.807	6199448.465	11882242.515	27599000.115	8112398.979
3929.208	144007406.766	31095078.326	21964954.066	6356944.168	12980367.473	25958520.774	8075389.182
3871.044	508668039.771	32275827.864	28868088.519	6254793.062	14072850.532	25028707.261	8481681.547
6867.354	171516686.136	27343866.518	30113352.866	6070534.358	12791226.541	30225431.321	7415679.355
4268.736	255428984.813	26911005.385	27503290.622	6018388.911	14016674.196	23997233.156	7308514.584
3854.598	210513218.060	24755618.952	24596201.373	6322525.074	13960944.569	28042037.525	7623270.865
3581.848	1221809523.438	26699673.696	26662927.682	5977313.164	14016674.196	25028707.261	7739938.623
3798.767	257647444.755	23392988.083	29108833.498	5867192.641	15037107.334	25028707.261	8626352.433
3191.348	727096345.552	30264696.231	34250147.950	6265980.772	15709872.204	21227030.702	8168554.142
4997.517	1742979392.815	28975082.205	25309592.312	5867192.641	18052072.757	22896370.004	9162161.846
4247.709	592599267.733	29224137.123	20422755.511	5916740.178	15037107.334	21892079.888	8605383.739
3790.561	112021461.943	28730236.425	21827597.116	5906763.836	15851714.332	28972199.350	8302655.819
3727.978	79703180.641	32585160.687	24596201.373	6039139.217	16601161.578	26350081.741	8563750.692
3537.398	96908152.633	29997670.814	20422755.511	6277208.577	14129478.969	30225431.321	8626352.433
4014.278	127990005.227	49032787.419	25872396.699	6134314.196	16217784.312	26152835.724	8302655.819
3970.507	108633087.671	28489493.972	24596201.373	6049568.121	12385173.155	27169744.108	7895292.535
