0.000	3.700	3.000	2152628.573	0.000
1.000	3.700	3.000	1972227.616	0.000
2.000	3.700	3.000	2093120.998	0.000
0.000	3.100	2.400	7748.702	1.000
1.000	2.000	2.100	7683.947	1.000
2.000	3.200	2.500	8872.076	1.000
3.000	3.200	2.600	7507.812	1.000
4.000	2.800	2.700	9167.770	1.000
5.000	3.100	2.000	6285.600	1.000
6.000	3.200	2.900	9011.923	1.000
7.000	2.800	2.000	8734.619	1.000
8.000	2.900	2.800	7733.150	1.000
9.000	3.000	2.600	9241.622	1.000
10.000	3.100	2.100	9567.689	1.000
11.000	2.800	3.000	8570.455	1.000
12.000	2.000	2.200	5851.165	1.000
13.000	3.000	2.500	6420.566	1.000
14.000	3.300	2.300	8644.650	1.000
15.000	3.300	2.500	9675.116	1.000
16.000	2.900	2.700	8631.967	1.000
17.000	3.500	2.000	7082.564	1.000
18.000	2.900	2.100	8115.506	1.000
19.000	2.400	3.000	8574.252	1.000
20.000	2.800	2.000	5196.267	1.000
21.000	2.500	2.100	6962.559	1.000
22.000	3.100	2.800	9627.139	1.000
23.000	2.900	2.700	8760.587	1.000
24.000	3.200	2.600	7443.026	1.000
25.000	3.200	2.200	6993.483	1.000
26.000	3.000	2.700	7266.257	1.000
27.000	3.100	2.700	7449.745	1.000
28.000	3.200	3.000	8943.565	1.000
29.000	3.000	2.500	9279.442	1.000
30.000	3.000	2.200	6781.921	1.000
31.000	3.200	2.500	8661.375	1.000
32.000	2.900	2.100	9662.715	1.000
33.000	3.000	2.500	9573.949	1.000
34.000	3.000	2.400	9974.239	1.000
35.000	3.000	2.900	9662.340	1.000
36.000	3.100	2.000	8137.729	1.000
37.000	2.400	2.700	6725.635	1.000
38.000	3.200	2.400	8569.274	1.000
39.000	3.000	2.900	8690.638	1.000
40.000	3.000	2.600	9275.488	1.000
41.000	3.000	2.300	7319.981	1.000
42.000	2.800	2.000	5560.856	1.000
43.000	2.900	2.000	6538.077	1.000
44.000	3.100	2.100	7523.381	1.000
45.000	3.300	2.700	8622.223	1.000
46.000	2.900	2.700	7963.682	1.000
47.000	3.100	2.800	8271.777	1.000
48.000	3.000	2.800	5950.611	1.000
49.000	2.600	2.900	8591.765	1.000
50.000	3.100	2.000	6143.249	1.000
51.000	2.900	3.000	7278.740	1.000
52.000	3.100	2.400	9053.668	1.000
53.000	2.800	2.300	7178.705	1.000
54.000	2.900	2.400	9592.881	1.000
55.000	3.300	2.000	9011.317	1.000
56.000	3.000	2.900	9373.491	1.000
57.000	3.000	2.500	9753.525	1.000
58.000	3.300	2.800	7829.173	1.000
59.000	3.000	2.800	9870.837	1.000
60.000	2.800	2.900	8441.462	1.000
61.000	2.900	2.500	9230.503	1.000
62.000	2.400	2.700	9436.830	1.000
63.000	3.100	2.300	8042.980	1.000
64.000	2.800	2.400	9634.223	1.000
65.000	2.700	2.300	7204.990	1.000
66.000	3.100	2.400	7513.092	1.000
67.000	2.900	2.600	7283.549	1.000
68.000	2.300	2.400	6957.440	1.000
69.000	3.200	2.200	6353.502	1.000
70.000	3.100	2.300	9666.684	1.000
71.000	3.100	2.600	9417.336	1.000
72.000	2.900	2.700	9069.889	1.000
73.000	2.800	2.800	7221.662	1.000
74.000	3.100	2.400	8198.566	1.000
75.000	2.900	2.400	9896.303	1.000
76.000	3.000	2.500	7880.081	1.000
77.000	2.800	2.600	9007.123	1.000
78.000	2.900	2.700	8571.467	1.000
79.000	2.500	2.700	9203.964	1.000
80.000	3.100	3.000	6079.299	1.000
81.000	3.000	2.800	7810.808	1.000
82.000	2.800	3.000	9253.506	1.000
83.000	2.000	2.300	7803.738	1.000
84.000	2.600	2.400	7912.771	1.000
85.000	3.300	2.700	8611.351	1.000
86.000	3.300	2.400	7220.045	1.000
87.000	3.000	2.500	8523.683	1.000
88.000	3.100	2.400	6322.500	1.000
89.000	2.200	2.200	6268.518	1.000
90.000	2.300	2.300	7131.814	1.000
91.000	2.900	3.000	9843.665	1.000
92.000	3.400	2.300	9709.964	1.000
93.000	3.000	2.800	8571.931	1.000
94.000	3.100	3.000	6370.888	1.000
95.000	3.200	2.800	8450.269	1.000
96.000	2.900	2.700	8526.061	1.000
97.000	3.300	2.600	8140.163	1.000
98.000	2.400	2.400	8218.066	1.000
99.000	3.100	2.900	9061.064	1.000
100.000	3.400	2.400	9801.945	1.000
